,date,stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized,gdp_normalized_modelled,total_cases_worldometer,total_recovered_worldometer,active_cases_worldometer,N,S,I,R,S_modelled,I_modelled,R_modelled,r_eff_modelled,r_eff_actual,S_modelled_with_lockdown,I_modelled_with_lockdown,R_modelled_with_lockdown,r_eff_modelled_with_lockdown,r_eff_actual_with_lockdown,S_modelled_with_lockdown_with_vaccination,I_modelled_with_lockdown_with_vaccination,R_modelled_with_lockdown_with_vaccination,r_eff_modelled_with_lockdown_with_vaccination,r_eff_actual_with_lockdown_with_vaccination,nu_varying_with_time,S_modelled_with_lockdown_with_vaccination_time_varying_nu,I_modelled_with_lockdown_with_vaccination_time_varying_nu,R_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_actual_with_lockdown_with_vaccination_time_varying_nu,gdp_min_max_normalized,gdp_normalized_modelled_min_max_normalized
395,2021-05-31,81.94,28047534.0,329100.0,210449895.0,1417173120.0,43258810.0,95.16879389386794,94.90443225742592,28047534,25692342.0,2026065.0,1417173120.0,1320174434.0,2355192.0,68951152.0,1344315197.063792,30413116.44216265,42435739.49404562,1.6714918577755593,1.641475765575047,1244740276.924741,18040331.678537603,154383443.3967247,3.9091007326521825,4.146001332846807,1246485508.109212,15714968.044281097,154963575.84650272,3.9112719339127127,4.142495984093616,0.00028937027752399256,1344275207.3013685,1423737.1471712126,71465107.55146132,3.8262577311207187,3.7576588536963023,0.5909809751605412,0.5735082226263155
396,2021-06-01,81.94,28175044.0,331895.0,213135738.0,1417173120.0,43550558.0,95.2307350099326,94.90443225742592,28175044,25947629.0,1895506.0,1417173120.0,1319499889.0,2227415.0,69498187.0,1343091845.5963073,30904242.72885835,43167964.67483468,1.6699707695504435,1.6406370512038444,1243607412.9402993,17567804.51415699,155988834.54554716,3.905542978867178,4.143882927583807,1245442502.2004082,15295860.118464088,156425689.68112373,3.9079991483797327,4.140379369893533,0.0002869949626922588,1343763628.565918,1368859.7590991934,72031563.67498347,3.8248016066002615,3.755738872573969,0.5950749193774773,0.5735082226263155
397,2021-06-02,81.94,28307832.0,335102.0,215678166.0,1417173120.0,43811342.0,95.29233533419074,94.90443225742592,28307832,26179085.0,1793633.0,1417173120.0,1318874861.0,2128747.0,69990427.0,1341849901.9426227,31402150.481624737,43912000.575752884,1.6684265642111866,1.639859905177999,1242505244.2613866,17106676.502168395,157552131.23644832,3.9020816235385882,4.141920030216361,1244427213.0663936,14887131.080485368,157849707.8531169,3.904813333647958,4.138418132110658,0.0002846196478605251,1343260164.4364884,1316053.9623002813,72587833.60121177,3.8233685789678917,3.753959833427686,0.5991463392562332,0.5735082226263155
398,2021-06-03,81.94,28441986.0,337989.0,218344384.0,1417173120.0,44047467.0,95.35393565844888,94.90443225742592,28441986,26390584.0,1713389.0,1417173120.0,1318293083.0,2051402.0,70438051.0,1340589148.687618,31906894.49362014,44668009.818762064,1.6668589714286257,1.6391365352479728,1241432974.326316,16656726.221247686,159074351.45243952,3.8987141650683435,4.140092959261721,1243438908.627874,14488567.46558639,159236575.9065356,3.9017121925697857,4.1365926059024805,0.0002822443330287914,1342764625.1913576,1265243.8954137843,73134182.91322906,3.8219581082120104,3.752303898275267,0.6032177591349891,0.5735082226263155
399,2021-06-04,81.94,28574350.0,340702.0,223607768.0,1417173120.0,44434820.0,95.41553598270704,94.90443225742592,28574350,26597655.0,1635976.0,1417173120.0,1317566295.0,1976695.0,71032475.0,1339309368.043966,32418528.63177941,45436156.324254766,1.6652677204108024,1.6382328630831544,1240389825.2372346,16217733.468618283,160556493.29415047,3.8954381604720525,4.137810485113538,1242476874.4694283,14099957.717129601,160587219.8134382,3.8986934834240206,4.1343120615336835,0.00027986901819705766,1342276830.7645786,1216356.3827182532,73670864.85270378,3.820569681804588,3.750235216067352,0.607289179013747,0.5735082226263155
400,2021-06-05,81.94,28694879.0,344082.0,225571144.0,1417173120.0,44599042.0,95.47713630696516,94.90443225742592,28694879,26795549.0,1555229.0,1417173120.0,1317083650.0,1899330.0,71394591.0,1338010341.9569836,32937105.75653423,46216605.28648257,1.6636525400333346,1.6376327529382582,1239375037.5353112,15789479.589903457,161999534.8747887,3.892251224672983,4.136294740859023,1241540413.5518944,13721092.40251836,161902546.04558343,3.8957550190133814,4.132797598806069,0.00027749370336532396,1341796606.3647144,1169320.8236486102,74198124.81163739,3.819202802230619,3.748861446654209,0.611360598892502,0.5735082226263155
401,2021-06-06,81.94,28809339.0,346759.0,228041045.0,1417173120.0,44765341.0,95.5387366312233,94.90443225742592,28809339,26984781.0,1477774.0,1417173120.0,1316613659.0,1824558.0,71750122.0,1336691852.1824563,33462677.668048777,47009523.14949517,1.662013158936181,1.6370483764977897,1238387869.740155,15371747.485869832,163404434.77397856,3.8891510290556046,4.134818736429425,1240628845.8018894,13351764.219069146,163183441.97903743,3.892894665376488,4.131322842304263,0.0003096299356222134,1341323780.4606092,1124069.078510785,74716202.46088077,3.817856981254951,3.7475236947656523,0.615432018771258,0.5735082226263155
402,2021-06-07,81.94,28909975.0,349186.0,230490652.0,1417173120.0,44989073.0,95.60033695548144,94.90443225742592,28909975,27159180.0,1401566.0,1417173120.0,1316114892.0,1750795.0,72148253.0,1335353680.3753774,33995295.043568246,47815077.58105474,1.660349305633977,1.6364282206137768,1237427598.0632784,14964321.833052212,164772132.1036728,3.8861353005657246,4.13325236111301,1239741507.8183818,12991768.167907942,164430776.01370662,3.89011034086713,4.129757791322145,0.00034176616787910284,1340811927.312773,1080533.7668392623,75271590.92038862,3.816400075664883,3.746104036737733,0.619503438650014,0.5735082226263155
403,2021-06-08,81.94,28996473.0,351309.0,233680929.0,1417173120.0,45317035.0,95.66193727973958,94.90443225742592,28996949,27341462.0,1304143.0,1417173120.0,1315517674.0,1655487.0,72658497.0,1333995608.182418,34535007.37261982,48633437.444962375,1.658660708631012,1.6356856529283879,1236493516.135947,14566989.295088254,166103546.56896818,3.8832018208557972,4.131376800914122,1238877752.5691376,12640901.691744689,165645397.73911405,3.887400015201761,4.12788381686626,0.0003739024001359922,1340260939.423891,1038648.5004463563,75864464.07566354,3.814831779487034,3.7444041541710886,0.6235748585287699,0.5735082226263155
404,2021-06-09,81.94,29089069.0,353528.0,236856505.0,1417173120.0,45634125.0,95.72353760399773,94.90443225742592,29171539,27629621.0,1186544.0,1417173120.0,1314737835.0,1541918.0,73263746.0,1332617417.3375614,35081862.890641294,49464772.77179766,1.6569470965401345,1.6347160183205793,1235584934.6205888,14179538.601162259,167399578.77825224,3.8803484250645597,4.128927720360721,1238036949.0197048,12298964.721605605,166828138.25868595,3.884761708295314,4.125436806954129,0.0004060386323928817,1339670718.572414,998349.6350169255,76494983.79256977,3.8131518131499567,3.7421844710388155,0.6276462784075268,0.5735082226263155
405,2021-06-10,81.94,29183121.0,359676.0,240281903.0,1417173120.0,45955907.0,95.78513792825586,94.90443225742592,29183121,27655493.0,1167933.0,1417173120.0,1314378599.0,1527628.0,73611400.0,1331218889.7609434,35635908.511026144,50309254.72803074,1.6552081982056535,1.6342693522036364,1234701180.8939474,13801760.684042925,168661110.422013,3.8775730008219753,4.1277995414652295,1237218481.829525,11965759.78791175,167979810.3825594,3.882193489307647,4.124309581907941,0.0004381748646497711,1339041190.3782535,959576.0675380505,77163285.5542092,3.811359964942996,3.74116196499628,0.6317176982862828,0.5735082226263155
406,2021-06-11,81.94,29274823.0,363079.0,243703242.0,1417173120.0,46287589.0,95.846738252514,94.90443225742592,29274823,27790073.0,1121653.0,1417173120.0,1313820635.0,1484750.0,74077662.0,1329799807.6584492,36197189.757569894,51167055.58398132,1.6534437428271718,1.6335755920758264,1233841598.7757459,13433448.850261904,169889004.3739955,3.874873487397104,4.126047258260751,1236421751.0560436,11641092.127350474,169101208.81660208,3.8796934757150865,4.122558780218602,0.00047031109690666054,1338372276.9446707,922269.238103649,77869505.81722535,3.8094560131459274,3.7395738124683664,0.6357891181650388,0.5735082226263155
407,2021-06-12,81.94,29359155.0,367081.0,246188067.0,1417173120.0,46532774.0,95.90833857677214,94.90443225742592,29359155,27911384.0,1080674.0,1417173120.0,1313369807.0,1447771.0,74444158.0,1328359953.6000073,36765750.71487192,52038348.68512111,1.6516534600569348,1.6330150424867842,1233005548.1604054,13074398.839348534,171084105.0002493,3.872247874541516,4.124631435138634,1235646171.7970145,11324769.707030782,170193110.495951,3.877259832188041,4.121144154142366,0.00050244732916355,1337663909.9165204,886372.9349320884,78613769.14854734,3.8074397631970998,3.738290604899681,0.6398605380437947,0.5735082226263155
408,2021-06-13,81.94,29439989.0,370384.0,249430416.0,1417173120.0,46857581.0,95.96993890103028,94.90443225742592,29439989,28043446.0,1026136.0,1417173120.0,1312832104.0,1396543.0,74901027.0,1326899110.659903,37341633.930515766,52923308.409581624,1.6498370801742954,1.6323464744393765,1232192404.6939738,12724408.916123485,172247238.38990623,3.869694201474688,4.122942781505249,1234891173.8860404,11016603.301499136,171256274.81245664,3.8748907696356536,4.119456928226783,0.0005345835614204394,1336916030.438928,851833.2512016869,79396188.30987011,3.8053110475758176,3.736760121967598,0.6439319579225506,0.5735082226263155
409,2021-06-14,81.94,29510410.0,374305.0,252760364.0,1417173120.0,47189318.0,96.03153922528844,94.90443225742592,29510410,28162947.0,973158.0,1417173120.0,1312310445.0,1347463.0,75352265.0,1325417062.5242116,37924880.34446946,53822110.131319284,1.6479943342192915,1.6316978551476065,1231401559.4801652,12383279.99713254,173379212.5227056,3.867210555960821,4.121304513975149,1234156201.5898435,10716406.569019288,172291443.8411333,3.872584544255882,4.1178200458141925,0.0005667197936773289,1336128589.3762352,818598.4130587665,80216864.21070592,3.8030697264255315,3.735275305636152,0.6480033778013086,0.5735082226263155
410,2021-06-15,81.94,29570881.0,377031.0,255305366.0,1417173120.0,47474395.0,96.09313954954656,94.90443225742592,29570035,28272780.0,920194.0,1417173120.0,1311855910.0,1297255.0,75747175.0,1323913593.5993686,38515529.21870975,54734930.181921944,1.6461249541276415,1.631132696356548,1230632418.746371,12050815.699614171,174480817.55401838,3.8647950732599514,4.119877049037719,1233440713.27903,10423996.060020152,173299342.66094586,3.870339456502418,4.1163937877655306,0.0005988560259342184,1335301547.475999,786618.736649013,81075885.78735264,3.800715688020634,3.733981546703183,0.6520747976800636,0.5735082226263155
411,2021-06-16,81.94,29633105.0,379573.0,258325900.0,1417173120.0,47882950.0,96.1547398738047,94.90443225742592,29633105,28388100.0,865404.0,1417173120.0,1311268965.0,1245005.0,76271050.0,1322388489.1294067,39113618.061116576,55661945.809476964,1.6442286728765134,1.6304029018927162,1229884403.5200791,11726822.394952662,175552826.0849719,3.862445935111745,4.118033751144929,1232744181.127468,10139191.267866433,174280679.60466167,3.868153850141374,4.114552048338706,0.0006309922581911077,1334434862.1103647,755846.5409758632,81973343.34866036,3.7982488110279644,3.732310904537208,0.6561462175588195,0.5735082226263155
