,date,stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized,gdp_normalized_modelled,total_cases_worldometer,total_recovered_worldometer,N,S,I,R,S_modelled,I_modelled,R_modelled,r_eff_modelled,r_eff_actual,S_modelled_with_lockdown,I_modelled_with_lockdown,R_modelled_with_lockdown,r_eff_modelled_with_lockdown,r_eff_actual_with_lockdown,S_modelled_with_lockdown_with_vaccination,I_modelled_with_lockdown_with_vaccination,R_modelled_with_lockdown_with_vaccination,r_eff_modelled_with_lockdown_with_vaccination,r_eff_actual_with_lockdown_with_vaccination,nu_varying_with_time,S_modelled_with_lockdown_with_vaccination_time_varying_nu,I_modelled_with_lockdown_with_vaccination_time_varying_nu,R_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_actual_with_lockdown_with_vaccination_time_varying_nu,gdp_min_max_normalized,gdp_normalized_modelled_min_max_normalized
574,2021-11-26,57.44,34555431.0,467468.0,1210758081.0,1417173120.0,430207076.0,98.9805304339888,99.1773959863646,34555431,33977830.0,1417173120.0,918432783.0,577601.0,464184906.0,789928620.9615444,157176353.8174532,470059078.2210026,0.9821798199149886,1.1419590599374885,833129716.8168151,115582343.29033846,468451991.892845,1.1135567738175525,1.2275724009861828,843824042.4423999,114322148.33442868,459017861.22316474,1.1268971810292263,1.2265345167599626,0.005549148063659686,922460008.7745073,2605356.6419506907,492098686.5835657,1.1260842318080644,1.1211680344667527,0.8429143879944608,0.8559260455309748
575,2021-11-27,56.3,34563749.0,467933.0,1212493046.0,1417173120.0,431417303.0,98.98187316262825,99.22935802786256,34563749,33988797.0,1417173120.0,917203271.0,574952.0,465406100.0,786251023.8368388,157100886.051003,473812143.1121583,0.9776071767851999,1.1404303118421562,821547905.7837315,116690443.62864166,478925702.58762515,1.127489352144722,1.2587664267956171,831968886.1698675,115579939.97247574,469615225.85764956,1.1408257095700112,1.257702168738156,0.005566786354780215,917020982.4720562,2642011.899279355,497501057.6286881,1.1494297154897926,1.1496582030105977,0.8430031344765653,0.85936043148987
576,2021-11-28,56.2,34572523.0,468554.0,1223194701.0,1417173120.0,438546779.0,98.98321589126763,99.23348350773271,34572523,33998278.0,1417173120.0,910055540.0,574245.0,472545057.0,782592500.5859509,157008350.88060874,477563201.5334406,0.9730582496893089,1.131542980809847,809704531.3854058,117953162.04370083,489506358.57089126,1.1137784213863697,1.2518149317762228,819831758.3061689,116996996.367699,480335297.32612497,1.126755343370088,1.2507565510478897,0.0055844246459007445,911583785.1343098,2686283.7741717924,502893983.0915421,1.145229199710208,1.1433092544669203,0.843091880958666,0.8596331014953453
577,2021-11-29,56.14,34580832.0,468790.0,1228492006.0,1417173120.0,442136609.0,98.98455861990706,99.2359260491177,34580832,34008183.0,1417173120.0,906447496.0,572649.0,476144792.0,778953337.6716375,156898868.0730064,481311847.25535625,0.9685333948087871,1.1270568185008376,797886966.2509551,119082198.28637955,500194887.46266323,1.0990263811159153,1.2485599506423453,807706783.0538946,118278135.55263011,491179133.3934679,1.1116117669858114,1.2475043219256838,0.005602062937021274,906156355.7006743,2729991.5615173094,508277704.73783195,1.139970148156561,1.140336410830843,0.8431806274407695,0.8597945391447288
578,2021-11-30,56.06,34587822.0,468980.0,1237055142.0,1417173120.0,448000946.0,98.98590134854648,99.23914472704786,34587822,34018299.0,1417173120.0,900566053.0,569523.0,482019245.0,775333812.0460898,156772563.9793461,485057676.9745643,0.9640329564998792,1.1197439620309093,786123023.12721,120062480.6281219,510978548.2446657,1.0847975294698584,1.24272130528956,795623525.5777388,119407050.83040157,502133475.59185255,1.0969793358753899,1.2416706130132338,0.005619701228141803,900739298.3282905,2772751.0625882065,513652002.609145,1.135222196625736,1.1350038516034837,0.8432693739228722,0.8600072748643213
579,2021-12-01,58.76,34596776.0,469247.0,1245517176.0,1417173120.0,453890633.0,98.9872440771859,99.1054050554809,34605439,34028506.0,1417173120.0,894648542.0,576933.0,487919139.0,771734191.1667438,156629571.34649447,488800290.48676187,0.9595572673132604,1.1123862594055123,774424126.9663483,120895918.60358565,521844006.43006253,1.0029878006050017,1.1586952707299156,783594827.6330742,120384849.6519721,513184374.7149464,1.0140070983534775,1.1577156205328922,0.005637339519262332,895332752.1286669,2814659.06426596,519016640.80709106,1.059070421449132,1.0582610835715618,0.8433581204049756,0.8511678675405184
580,2021-12-02,58.65,34606541.0,469724.0,1255866411.0,1417173120.0,461338098.0,98.9885432162114,99.11190763217274,34606541,34037054.0,1417173120.0,887191427.0,569487.0,495375152.0,768154733.0332054,156470029.06482267,492539290.90197206,0.9551066480399487,1.1031142471332265,763567454.8000966,120851673.04229729,532744924.15760225,0.9915646661278045,1.1521021038475432,772421095.3532845,120459726.40819961,524283230.23850805,1.0022138912036576,1.1511280280214513,0.005654977810382861,889961281.9306333,2832619.5045807925,524370150.56481,1.0555245465202185,1.052239403751714,0.8434439858694411,0.8515976496938618
581,2021-12-03,58.59,34615757.0,470115.0,1261728028.0,1417173120.0,465444205.0,98.98984235523692,99.1154152198932,34609741,34037054.0,1417173120.0,883082120.0,572687.0,499481259.0,764595686.1801318,156294082.13876346,496274284.6811049,0.9506814077024538,1.0980048254688708,752843998.1582351,120683791.392969,543636262.4487921,0.9790578236685805,1.148429768508448,761376694.8075905,120404692.79954872,535382664.39285284,0.9893172638487472,1.1474587975574075,0.00567261610150339,884603455.6437685,2849544.1860876693,529711052.1701674,1.0506923559503607,1.0488853816258266,0.8435298513339086,0.8518294806548754
582,2021-12-04,58.47,34624360.0,470530.0,1273806245.0,1417173120.0,474060721.0,98.99114149426244,99.1223476042131,34624360,34053856.0,1417173120.0,874434183.0,570504.0,508114577.0,761057289.7197841,156101881.46626025,500004881.8139558,0.9462818436076856,1.087252171393675,742276404.0043445,120381279.86290988,554506368.1327422,0.9681122276833478,1.140478695402048,750485868.7249178,120207997.83404581,546470185.4410286,0.977991833156243,1.1395144469004141,0.00569025439262392,879259962.6665939,2864995.2700609155,535039094.0633685,1.0473719520461324,1.0416234971134,0.843615716798376,0.8522876705697366
583,2021-12-05,58.42,34633255.0,473326.0,1278763558.0,1417173120.0,477346183.0,98.99244063328794,99.12520363448364,34633255,34060774.0,1417173120.0,871132908.0,572481.0,511406957.0,757539773.3824296,155893583.6545099,503730695.96306056,0.9419082413971903,1.0831474388913342,731858250.9185739,119961892.76823258,565343908.31319,0.9556735750184938,1.137540909677115,739742949.6546715,119887513.65898976,557533588.6863312,0.9651528504104273,1.1365791450057314,0.005707892683744449,873930583.0407889,2879441.5575290644,540354027.4017066,1.0422769495679358,1.0389403548040244,0.8437015822628424,0.8524764374075386
584,2021-12-06,58.37,34641561.0,473537.0,1283718063.0,1417173120.0,480824004.0,98.99373977231345,99.12804063438688,34641561,34069608.0,1417173120.0,867637947.0,571953.0,514893612.0,754043357.56143,155669350.84084857,507451344.5977216,0.9375608751032116,1.0788018814896903,721615287.1305106,119411089.84110686,576137675.0283793,0.9434312445993761,1.1343395335412483,729175330.4053752,119427935.46626058,568560786.1283569,0.9525091492353523,1.1333804755597439,0.005725530974864978,868616167.802603,2892284.8291161302,545655599.3683056,1.0371845293886963,1.0360164697550003,0.8437874477273088,0.8526639464497584
585,2021-12-07,58.29,34648383.0,473757.0,1291962219.0,1417173120.0,486557623.0,98.99503891133897,99.13254036275922,34648383,34079612.0,1417173120.0,861887502.0,568771.0,520637235.0,750568253.3642815,155429350.51211783,511166449.1236008,0.9332400072121528,1.0716519050428868,711555204.8728231,118732854.16644478,586875992.960729,0.9320665211988559,1.1289868729124017,718791822.0694513,118833071.84207915,579539158.0884621,0.9407497144198754,1.1280323404823276,0.005743169265985507,863317025.2528883,2903503.849775448,550943522.8973614,1.0328379952360207,1.031127770732775,0.8438733131917763,0.8529613520846275
586,2021-12-08,58.21,34656822.0,473952.0,1299875078.0,1417173120.0,492119528.0,98.99633805036449,99.1369916712341,34665096,34089137.0,1417173120.0,856299359.0,575959.0,526208665.0,747114662.6770715,155173755.31478772,514875635.0081409,0.9289458887447208,1.0647037313221799,701677488.1874393,117938673.57241203,597547890.2401451,0.920890586905526,1.1238183247311022,708592727.0235267,118114525.85491686,590456799.1215487,0.9291799704988893,1.122868162189619,0.005721689159870166,858033199.6943684,2913325.897750868,556217526.4079059,1.0284855017777308,1.026407225532493,0.8439591786562437,0.853255557448469
587,2021-12-09,58.12,34666241.0,474111.0,1308244539.0,1417173120.0,498102033.0,98.99763718938998,99.1419417445746,34666241,34097388.0,1417173120.0,850307458.0,568853.0,532199421.0,743682778.2845385,154902742.81192872,518578531.90353286,0.9246787594052064,1.0572535338119735,691987975.7596,117032969.7596768,608143106.4807196,0.9101298121622283,1.1183578243251657,698584836.6975796,117276675.62787007,601302539.674542,0.9180294336635014,1.1174122785111635,0.005700209053754825,852798320.7819979,2921741.3428532337,561443989.8751737,1.024412148494681,1.0214200341436914,0.8440450441207092,0.853582728242495
588,2021-12-10,58.08,34674744.0,474735.0,1312375088.0,1417173120.0,500931096.0,98.9989363284155,99.14412224930338,34674744,34105066.0,1417173120.0,847462214.0,569678.0,535036162.0,740272783.8695289,154616495.37065616,522274773.759815,0.9204388475808084,1.0537158201940866,682489415.3725417,116022741.78124121,618651894.8462132,0.898494273682091,1.1156802278395914,688771689.5660732,116326624.97583736,612065737.4580809,0.9059982108297985,1.114736945871823,0.0056787289476394835,847611961.3744234,2928830.5076122554,566623260.117989,1.0191545819739796,1.0189745282114835,0.8441309095851767,0.8537268468068924
589,2021-12-11,57.92,34682736.0,475128.0,1327494248.0,1417173120.0,512106250.0,99.000235467441,99.15272465041151,34682736,34114331.0,1417173120.0,836269803.0,568405.0,546220581.0,736884854.1015372,154315199.96161693,525963998.93684596,0.9162263704517228,1.0397994232834222,673197535.4138558,114901957.43175551,629064559.1543851,0.8896442328190013,1.1051475505807675,679170193.6875025,115258077.14410682,622735781.1683819,0.8967783751096707,1.1042131737493301,0.005657248841524142,842474200.3015269,2934189.4688834287,571755662.229615,1.016843347680962,1.0093548096103964,0.8442167750496431,0.8542954150295193
590,2021-12-12,57.88,34690510.0,475434.0,1331399226.0,1417173120.0,514690976.0,99.0015346064665,99.15484546079172,34694142,34122795.0,1417173120.0,833665207.0,571347.0,548813771.0,733519154.7261554,153999047.9624116,529645850.3114331,0.9120415341023618,1.0365609260795645,664089267.0782948,113702224.08676288,639372560.834939,0.8784416986269167,1.1027527725981157,669757168.510163,114103595.25046557,633303288.2393625,0.8851900245350269,1.1018204204963735,0.005635768735408801,837383713.0379335,2938790.669482064,576841548.2926095,1.0116600093494812,1.007167607844018,0.8443026405141095,0.8544355881478435
591,2021-12-13,57.84,34697860.0,475636.0,1335465563.0,1417173120.0,517558003.0,99.002833745492,99.1569544010352,34697860,34130768.0,1417173120.0,830786489.0,567092.0,551688771.0,730175842.6506292,153668234.96997774,533319975.3793932,0.907884533627733,1.0329815916285803,655193434.9809772,112402784.74484208,649567832.2741771,0.8674975533900102,1.0999885043382671,660562898.6063617,112841792.08922099,643759361.3044077,0.8738674389668929,1.09905848936175,0.00561428862929346,832341116.2645849,2941672.0307228714,581881263.704717,1.0065229026636033,1.0046429427333137,0.8443885059785751,0.8545749767197998
592,2021-12-14,56.34,34703644.0,475888.0,1346291425.0,1417173120.0,525327515.0,99.00413288451752,99.22768866694408,34703644,34138763.0,1417173120.0,823003198.0,564881.0,559466278.0,726855066.0335295,153322960.6136045,536986026.3528662,0.9037555532449351,1.0233040193139824,646512435.3802192,111009950.70968033,659641665.910096,0.8864591627465389,1.1284527348770093,651590377.4390998,111479239.09187107,654094435.4690192,0.8926663654998892,1.1274986540483567,0.005592808523178118,827346106.6737553,2942843.873066224,586875101.4532033,1.0360785188143136,1.0306399310821006,0.8444743714430425,0.8592500965312445
593,2021-12-15,56.27,34710628.0,476135.0,1352485358.0,1417173120.0,529939705.0,99.00543202354304,99.23060285141688,34710630,34146931.0,1417173120.0,818375854.0,563699.0,564086636.0,723556964.3821383,152963428.36387867,540643660.2539831,0.8996547664142442,1.0175504818727483,637745576.0817015,109819390.83541122,669599085.0828835,0.8758405557003925,1.123907071442105,642529696.7297212,110320957.01646693,664313398.2538018,0.8816647147868277,1.1229568338673195,0.005571328417062777,822386173.6018358,2953906.601299522,591823971.7968898,1.031518420957318,1.0264882797949222,0.8445602369075099,0.8594427070204881
594,2021-12-16,56.23,34718602.0,476478.0,1356491248.0,1417173120.0,533040210.0,99.00673116256854,99.23225303835318,34718669,34154879.0,1417173120.0,815259362.0,563790.0,567195089.0,720281668.7318015,152589845.2421633,544292539.0260353,0.8955823360621192,1.0136755044759291,629180131.4611188,108538874.11115153,679445046.4277257,0.8648676756412507,1.1206512001901656,633677347.1692741,109065639.44083175,674421065.3898841,0.8703130721942464,1.119703715379626,0.005549848310947436,817471776.6181487,2963480.577972202,596728794.8039036,1.0262921916840404,1.0235146231950498,0.8446461023719763,0.8595517746914303
595,2021-12-17,56.13,34726049.0,476869.0,1365366923.0,1417173120.0,539835733.0,99.00803030159406,99.2363307586802,34726049,34162765.0,1417173120.0,808448573.0,563284.0,573998498.0,717029301.6750039,152202421.7285972,547932329.5963991,0.8915384146173506,1.0052071196928125,620824073.4731615,107168540.90638009,689171437.6204542,0.8553311775538148,1.1138280544877819,625042015.2259156,107713512.26193343,684408524.5121417,0.8604143082916477,1.1128863384899754,0.0055283682048320945,812602879.6206104,2971326.578161378,601589845.8012525,1.0225103248072338,1.017282898817835,0.8447319678364438,0.8598212880714226
596,2021-12-18,56.05,34733194.0,477158.0,1373057489.0,1417173120.0,545689017.0,99.00932944061957,99.23954401274337,34733194,34171471.0,1417173120.0,802579438.0,561723.0,579860488.0,713799977.460724,151801371.58541653,551562703.9538596,0.8875231441345978,0.9979095667185454,612667375.0939641,105725729.48187032,698770947.4241607,0.845632670208882,1.1077583380485934,616613730.4008061,106282609.013395,694267712.5857904,0.8503600493863683,1.1068217538564098,0.005506888098716753,807778714.0058681,2977918.502538423,606407419.4916179,1.0182935543853977,1.0117392974429356,0.8448178333009102,0.8600336653052413
597,2021-12-19,56.01,34740275.0,477422.0,1376428862.0,1417173120.0,548109267.0,99.01062857964509,99.24113439538064,34740275,34178940.0,1417173120.0,800144638.0,561335.0,582288207.0,710593802.1273884,151386911.64255714,555183339.2300546,0.8835366564597008,0.9948821901150516,604714534.4036415,104212392.77288768,708237124.8234661,0.8354154221943857,1.105402851331431,608397471.4431344,104775093.57711072,703991486.9797467,0.8397927873776528,1.1044682586490817,0.005485407992601412,802999134.3359003,2983100.714577337,611181816.9495468,1.0131896615433387,1.0095879812266602,0.8449036987653776,0.860138780263031
598,2021-12-20,55.97,34746838.0,477554.0,1380223188.0,1417173120.0,551003319.0,99.0119277186706,99.24271397896972,34746838,34187017.0,1417173120.0,797235946.0,559821.0,585190336.0,707410873.6182582,150959261.61108157,558793917.7706604,0.8795790733731502,0.9912655866537533,596973075.1081231,102627420.1193347,717563556.7725374,0.8254704832294709,1.1023859685352324,600401300.7158475,103190001.64398344,713572749.6401607,0.8295089722207951,1.1014539265578875,0.005463927886486071,798264188.0129246,2986565.668767188,615913298.3183328,1.0081311689987493,1.00683259787647,0.8449895642298451,0.8602431814671185
599,2021-12-21,55.88,34752164.0,478007.0,1388521671.0,1417173120.0,557379148.0,99.0132268576961,99.24622867669687,34752164,34195060.0,1417173120.0,790846748.0,557104.0,591574208.0,704251281.8993777,150518643.89845684,562394127.2021656,0.8756505067367402,0.9833213988189049,589442725.5146723,100977250.896428,726744075.5888948,0.8167238448914294,1.0957865264729025,592625140.7630049,101534200.14632452,723004711.0906628,0.8204391069276162,1.0948600641720092,0.005442447780370729,793573590.5274527,2988322.199338674,620602139.2732332,1.0042559668060962,1.0008051868010372,0.8450754296943106,0.8604754823578442
600,2021-12-22,55.85,34758481.0,478325.0,1391050278.0,1417173120.0,559286403.0,99.0145259967216,99.24738816455756,34758481,34201966.0,1417173120.0,788926270.0,556515.0,593488369.0,701115109.0801449,150065283.42562318,565983660.4942322,0.8717510586434847,0.9809335188432501,582114149.0419593,99276440.67634833,735773462.2816877,0.8071179067290987,1.0938688239307814,585059570.232564,99822914.0931909,732281567.6742374,0.810515964925546,1.0929439830032732,0.005420967674255388,788926683.637336,2988768.6822228767,625248599.6804649,0.9990542320094215,0.9990537082013927,0.845161295158777,0.8605521176999799
601,2021-12-23,55.77,34765976.0,478759.0,1398221289.0,1417173120.0,564955588.0,99.01582513574712,99.25045071307648,34765976,34208926.0,1417173120.0,783242630.0,557050.0,599164514.0,698002429.593926,149599407.39539072,569562216.0106835,0.8678808216421894,0.9738666062595961,574996063.497606,97521021.31324029,744646967.1891489,0.7986930955123954,1.0879561103196567,577713728.7372364,98052283.05755028,741398040.2052053,0.8017895756287342,1.0870362684554917,0.005384987718264279,784323653.280936,2987454.924731214,629852943.7943563,0.995024931018077,0.9936535008552321,0.8452471606232445,0.8607545341818689
602,2021-12-24,55.7,34772626.0,479133.0,1404556570.0,1417173120.0,569818786.0,99.01712427477264,99.25309545344888,34772657,34215977.0,1417173120.0,778365700.0,556680.0,604034763.0,694913310.2961502,149121245.13740507,573129497.5664449,0.8640398788594199,0.967802739092323,568078726.2170169,95725022.63167413,753360303.1513038,0.7903334644742463,1.0828929722566583,570577690.944313,96237003.15322453,750349357.9024546,0.7931389742805377,1.081977411159254,0.005349007762273169,779775149.2103313,2984782.6571432203,634404120.1325489,0.990820143523174,0.9890292289623762,0.8453330260877119,0.8609293359975416
603,2021-12-25,55.6,34779815.0,479520.0,1413981791.0,1417173120.0,576903056.0,99.01842341379812,99.25681725775418,34781380,34223263.0,1417173120.0,771265421.0,558117.0,611126319.0,691847810.5565711,148631027.96228117,576685214.4811479,0.8602283041142179,0.9589744088299287,561361648.3548305,93892413.31284644,761909990.3323178,0.7827513550955223,1.0754369401531876,563651013.2259309,94381416.24134028,759131622.532721,0.7852791020425941,1.07452768295941,0.00531302780628206,775280770.901068,2980696.2633307045,638902584.8356245,0.9873330915308378,0.9822194759476836,0.8454188915521764,0.8611753254174989
604,2021-12-26,55.59,34786802.0,479682.0,1414731603.0,1417173120.0,577437315.0,99.01972255282364,99.25718580083056,34786802,34230354.0,1417173120.0,770718649.0,556448.0,611667669.0,688805982.4169257,148128988.9622881,580229081.6207864,0.856446162114131,0.958294564588001,554837912.0834314,92032971.94374995,770293167.972814,0.7738290354512051,1.0749165761229456,556926613.1924919,92495828.52388391,767741610.2836165,0.7760854164802664,1.0740077588849852,0.0052770478502909505,770839836.1402636,2975443.866604388,643348771.9931554,0.9818985850091897,0.9817442163894491,0.8455047570166438,0.861199683951734
605,2021-12-27,55.55,34793333.0,479997.0,1418447119.0,1417173120.0,580128955.0,99.02102169184916,99.2586533776642,34793333,34237495.0,1417173120.0,768013337.0,555838.0,614366450.0,685787870.7243278,147615362.83733094,583760819.4383415,0.8526935086210715,0.9549308393317375,548518023.7497557,90138955.97730578,778507072.2729336,0.7657037731909898,1.072108270903769,550415324.0888512,90572525.75292566,776176202.1582154,0.7677026855277099,1.07120182802327,0.005241067894299841,766452491.5989105,2968375.5042740083,647743184.896839,0.9771893300629454,0.9791793313853244,0.8455906224811113,0.861296682166696
606,2021-12-28,55.47,34799691.0,480290.0,1426069774.0,1417173120.0,585974301.0,99.02232083087466,99.26155694752676,34799691,34243945.0,1417173120.0,762155183.0,555746.0,620218246.0,682793513.2657415,147090385.72391745,587280154.0103413,0.8489703906185163,0.9476469398906077,542394703.4419469,88220319.2059507,786549029.3520977,0.7585186341078131,1.0658454161125965,544109616.9587375,88622003.18185258,784432431.8594024,0.7602735385772397,1.064944268331754,0.005205087938308732,762118110.9398367,2959747.7774842004,652086193.2827016,0.973411982512923,0.9734593326376102,0.8456764879455777,0.8614885910925032
607,2021-12-29,59.07,34808886.0,480592.0,1435195841.0,1417173120.0,592880391.0,99.02361996990015,99.08657458404048,34808886,34251292.0,1417173120.0,755232551.0,557594.0,627131683.0,679822940.9032292,146554295.02733085,590786817.06944,0.8452768464796736,0.9390394919887689,536459211.85942566,86287557.19958915,794417282.940981,0.6895671610949792,0.9707794267424301,538000465.7024797,86655295.14860256,792508291.148911,0.690963607763145,0.9699586550687223,0.005169107982317622,757835932.0208975,2949886.029312717,656378233.9498134,0.8896898752587582,0.8866335386061046,0.8457623534100432,0.8499232839011919
608,2021-12-30,59.03,34822040.0,480860.0,1438717497.0,1417173120.0,595496704.0,99.02491910892569,99.0890464588785,34822040,34258778.0,1417173120.0,752595598.0,563262.0,629755482.0,676876177.7512085,146007329.2210222,594280546.0277696,0.8416129061878775,0.9357607628049704,531194657.0660618,83879831.85528739,802089563.0786468,0.683467363611973,0.968335284229085,532583737.6099766,84199977.2224871,800380337.16753,0.6846752721173469,0.9675165790216478,0.005133128026326513,753633501.2660478,2912265.915248724,660618284.8187264,0.8856209273724359,0.8844012511618429,0.8458482188745116,0.8500866603196527
609,2021-12-31,68.64,34838804.0,481080.0,1448865422.0,1417173120.0,603224821.0,99.0262182479512,98.0821500757477,34838804,34266363.0,1417173120.0,744843132.0,572441.0,637491184.0,673953241.3290536,145449727.67125943,597761083.9996873,0.837978591526332,0.926121517615312,526122996.0943476,81495331.38369596,809545724.5219524,0.5181571053359878,0.7335656568360698,527368714.0950033,81767877.97611433,808027459.9288754,0.5189448350537379,0.7329454439480027,0.005097148070335403,749484862.8139737,2873803.6807761695,664805385.5052731,0.6741563514674515,0.6699811473168384,0.845934084338979,0.7835367192357845
610,2022-01-01,68.58,34861579.0,481486.0,1454069802.0,1417173120.0,607094031.0,99.0275173869767,98.0913351050602,34861579,34275312.0,1417173120.0,740942198.0,586267.0,641369343.0,671054142.6296532,144881730.53872642,601228179.8316207,0.834373916163352,0.9212711823420358,522410059.98002464,78017208.54477033,816736783.4752011,0.5154847615550019,0.731119941060617,523550085.5338568,78215542.93819052,815398423.5279456,0.5161728928309656,0.7305017959689774,0.005061168114344294,745459046.0367665,2768614.1452824054,668936391.8179731,0.6718180693054011,0.6677474229787661,0.8460199498034445,0.7841437957630626
611,2022-01-02,68.56,34889132.0,481770.0,1456586234.0,1417173120.0,608920928.0,99.02890225458638,98.09438777826657,34887983,34275312.0,1417173120.0,739088897.0,612671.0,643196240.0,668178886.2961694,144303578.5894654,604681588.1143655,0.8307988858721428,0.9189668287661233,518873821.1688859,74670098.08154087,823620132.7495692,0.5123213048248975,0.7297554292479692,519916140.0982435,74799071.77036485,822448840.1313844,0.5129164349880231,0.7291384378196782,0.005025188158353185,741489016.5343386,2666571.734103537,673008463.7315807,0.6686655832395684,0.6665011852613296,0.8461114814241532,0.7843455595447543
612,2022-01-03,68.69,34922882.0,481893.0,1464526170.0,1417173120.0,611955199.0,99.03028712219609,98.0744648933872,34922882,34295407.0,1417173120.0,735999632.0,627475.0,646250606.0,665327470.7643436,143715513.03940603,608121069.1962506,0.8272534987077401,0.9151257048204227,515510052.4156183,71446745.29387695,830207254.2905005,0.5068953710681459,0.7237003523412882,516462184.5922481,71510990.65568133,829190876.7520638,0.5074022322480204,0.7230884803412321,0.004989208202362075,737574121.7621934,2567375.786266318,677022554.4515629,0.6623849388873742,0.6609709544834507,0.8462030130448628,0.7830287737888856
613,2022-01-04,68.67,34960261.0,482017.0,1472330269.0,1417173120.0,614541749.0,99.03167198980576,98.07754235041872,34960261,34306414.0,1417173120.0,733364696.0,653847.0,648848163.0,662499888.4045575,143117775.40258878,611546389.192854,0.8237377451836444,0.9118494835299253,512325848.9455728,68329691.59097672,836508511.4634466,0.5040861701411966,0.721570074366238,513195126.25147367,68333419.62163433,835635506.1268849,0.5045145505635512,0.7209600034672053,0.004953228246370966,733714497.8931037,2470112.868479422,680979441.238439,0.659339669549015,0.6590253262107426,0.8462945446655704,0.7832321756359547
614,2022-01-05,68.65,35018358.0,482551.0,1482203963.0,1417173120.0,617737538.0,99.03305685741546,98.08061529485651,35018358,34321803.0,1417173120.0,730095421.0,696555.0,652059341.0,659696125.6636596,142510607.34298426,614957319.9933565,0.8202516084481666,0.9077845391216015,509297408.09341437,65332529.08226964,842534114.8243122,0.5014263245637285,0.7188119509645936,510090328.53759766,65280180.496931314,841793542.9654638,0.501782386132573,0.7182042119954498,0.004917248290379856,729908366.3237369,2375717.378756908,684879968.2975283,0.6563380726196566,0.6565062733299887,0.84638607628628,0.783435279227064
615,2022-01-06,68.63,35109286.0,482876.0,1491991022.0,1417173120.0,620902308.0,99.03444172502516,98.08368372956444,35109286,34342255.0,1417173120.0,726819271.0,767031.0,655244563.0,656916163.2239336,141894250.520939,618353639.2551275,0.8167950644820839,0.9037110464899537,506417053.1778999,62452255.58435915,848294743.2377374,0.49890856497730757,0.7160429476395985,507139633.65894777,62348126.992599696,847676291.3484449,0.4991980144001366,0.7154375497990685,0.004881268334388747,726154911.0143477,2284154.779467341,688724986.2062067,0.6533795059018083,0.6539772835833777,0.8464776079069896,0.7836380847514988
616,2022-01-07,68.6,35226386.0,483178.0,1505591911.0,1417173120.0,625966848.0,99.03582659263483,98.08827793214752,35226386,34371845.0,1417173120.0,721608041.0,854541.0,660338693.0,654159976.1767424,141268946.4355017,621735130.3877561,0.8133680823145472,0.8972315180780003,503677469.8525344,59685784.52523023,853800797.6222314,0.49668413958902946,0.7115888448803258,504335307.16127515,59533999.33424441,853294745.5044733,0.4969123596506427,0.7109872128812175,0.0048982492335637555,722453287.2851483,2195387.330626019,692515377.3842474,0.6506705194499651,0.6499092566124919,0.8465691395276973,0.7839417345771944
617,2022-01-08,68.59,35368372.0,483463.0,1508007415.0,1417173120.0,627076701.0,99.03721146024454,98.08980708124614,35368372,34412740.0,1417173120.0,720315307.0,955632.0,661489441.0,651427534.1035979,140634936.3179078,625101582.5784944,0.8099706241238787,0.8956241611426706,501070866.4400254,57030753.20824209,859062432.3517286,0.4942710887271133,0.7105402745667498,501669102.74094385,56835303.896531366,858659645.3625178,0.49444281290110315,0.7099395291097206,0.004915230132738763,718764606.9601353,2109420.0587605694,696290024.9811258,0.6475545073213664,0.6489515749991487,0.8466606711484068,0.7840428023574807
618,2022-01-09,68.56,35528004.0,483790.0,1517705282.0,1417173120.0,631501200.0,99.03859632785422,98.09438777826657,35528004,34453603.0,1417173120.0,715690313.0,1074401.0,665954803.0,648718801.242704,139992460.9843886,628452790.7729076,0.8066026454446504,0.8898735456395908,498592293.2636234,54482280.0771875,864089478.659185,0.49229589900107074,0.7066523305814569,499135733.68118376,54246944.103302166,863781374.2155068,0.4924157981448844,0.7060548722916298,0.004932211031913772,715088777.6778651,2026101.7404829036,700049172.5816736,0.6448581758215379,0.6454006329018794,0.8467522027691156,0.7843455595447543
619,2022-01-10,68.55,35707727.0,483936.0,1524222751.0,1417173120.0,634265259.0,99.03998119546392,98.09591242837485,35708442,34500172.0,1417173120.0,712699247.0,1208270.0,668765431.0,646033736.6329697,139341760.70395753,631788555.663073,0.8032640953467457,0.8861545201640257,496233884.0525276,52038696.29037381,868891471.6570948,0.4901231145971415,0.7039228596362881,496726953.27004915,51767098.35118415,868670000.3787596,0.49019531245201964,0.7033277090513569,0.00494919193108878,711425505.0708126,1945478.0733727487,703793068.8558364,0.6417587389278052,0.6429077489202335,0.8468437343898251,0.7844463299681856
620,2022-01-11,68.51,35875790.0,484213.0,1537841948.0,1417173120.0,640117846.0,99.0413660630736,98.1019997938615,35875790,34570131.0,1417173120.0,706609353.0,1305659.0,674687977.0,643372294.2554343,138683075.07085207,635108683.6737139,0.7999549166112039,0.878582480319539,493991172.4344439,49695226.57040118,873477652.9951513,0.4885285711284361,0.6987955996579859,494437976.69051033,49390796.45748818,873335278.8519945,0.4885570213263335,0.6982047840534201,0.004966172830263788,707774733.1413207,1867404.8365626924,707521914.0221384,0.6392775097679216,0.6382249131156367,0.8469352660105328,0.7848486690978912
