stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized
78.7,2220361.0,77291.0,531842.0,59037472.0,15.0,
78.7,2237890.0,77911.0,620158.0,59037472.0,15.0,
78.7,2257866.0,78394.0,681117.0,59037472.0,15.0,
76.85,2276491.0,78755.0,763349.0,59037472.0,18.0,
76.85,2289021.0,79203.0,846906.0,59037472.0,18.0,
76.85,2303263.0,79819.0,942428.0,59037472.0,18.0,
74.07,2319036.0,80326.0,1037074.0,59037472.0,18.0,
74.07,2336279.0,80848.0,1128148.0,59037472.0,18.0,
74.07,2352423.0,81325.0,1194308.0,59037472.0,18.0,
74.07,2368733.0,81800.0,1231972.0,59037472.0,3010.0,
74.07,2381277.0,82177.0,1276697.0,59037472.0,8108.0,
74.07,2390102.0,82554.0,1310338.0,59037472.0,9895.0,
74.07,2400598.0,83157.0,1341889.0,59037472.0,14484.0,
74.07,2414166.0,83681.0,1378508.0,59037472.0,34364.0,
74.07,2428221.0,84202.0,1406030.0,59037472.0,48530.0,
74.07,2441854.0,84674.0,1445433.0,59037472.0,81734.0,
74.07,2455185.0,85162.0,1479525.0,59037472.0,112391.0,
74.07,2466813.0,85461.0,1549334.0,59037472.0,176927.0,
74.07,2475372.0,85881.0,1630347.0,59037472.0,253239.0,
74.07,2485956.0,86422.0,1701710.0,59037472.0,317921.0,
74.07,2501147.0,86889.0,1796212.0,59037472.0,406961.0,
74.07,2515507.0,87381.0,1895557.0,59037472.0,500770.0,
74.07,2529070.0,87858.0,1986477.0,59037472.0,587110.0,
74.07,2541783.0,88279.0,2046549.0,59037472.0,644302.0,
74.07,2553032.0,88516.0,2133054.0,59037472.0,725952.0,95.702301135497
74.07,2560957.0,88845.0,2221880.0,59037472.0,807903.0,
74.07,2570608.0,89343.0,2322239.0,59037472.0,898850.0,
74.07,2583790.0,89819.0,2431404.0,59037472.0,994080.0,
74.07,2597446.0,90241.0,2539872.0,59037472.0,1084109.0,
74.07,2611659.0,90618.0,2618228.0,59037472.0,1147406.0,
74.07,2625098.0,91003.0,2660680.0,59037472.0,1180249.0,
74.07,2636738.0,91273.0,2727966.0,59037472.0,1220460.0,
74.07,2644707.0,91580.0,2795282.0,59037472.0,1253129.0,
74.07,2655319.0,92002.0,2868682.0,59037472.0,1281297.0,
74.07,2668266.0,92338.0,2944053.0,59037472.0,1301201.0,
74.07,2683403.0,92729.0,3018722.0,59037472.0,1316742.0,
74.07,2697296.0,93045.0,3071678.0,59037472.0,1323525.0,
74.07,2710819.0,93356.0,3101717.0,59037472.0,1326133.0,
77.78,2721879.0,93577.0,3164782.0,59037472.0,1332199.0,
77.78,2729223.0,93835.0,3236317.0,59037472.0,1338412.0,
77.78,2739591.0,94171.0,3317153.0,59037472.0,1348034.0,
77.78,2751657.0,94540.0,3407844.0,59037472.0,1356177.0,
77.78,2765412.0,94882.0,3501569.0,59037472.0,1363020.0,
77.78,2780882.0,95235.0,3580196.0,59037472.0,1367535.0,
77.78,2795796.0,95486.0,3631473.0,59037472.0,1369795.0,
77.78,2809246.0,95718.0,3737778.0,59037472.0,1375178.0,
77.78,2818863.0,95992.0,3844886.0,59037472.0,1380669.0,
77.78,2832162.0,96348.0,3967639.0,59037472.0,1388834.0,
77.78,2848564.0,96666.0,4096744.0,59037472.0,1401147.0,
77.78,2868435.0,96974.0,4236073.0,59037472.0,1416572.0,
77.78,2888923.0,97227.0,4363429.0,59037472.0,1428488.0,
77.78,2907825.0,97507.0,4442015.0,59037472.0,1436682.0,
77.78,2925265.0,97699.0,4578311.0,59037472.0,1461158.0,96.2910703581528
77.78,2938371.0,97945.0,4741027.0,59037472.0,1491878.0,
77.78,2955434.0,98288.0,4929315.0,59037472.0,1533978.0,
77.78,2976274.0,98635.0,5128355.0,59037472.0,1581195.0,
77.78,2999119.0,98974.0,5335471.0,59037472.0,1633649.0,
79.63,3023129.0,99271.0,5514200.0,59037472.0,1672797.0,
79.63,3046762.0,99578.0,5617511.0,59037472.0,1693205.0,
79.63,3067486.0,99785.0,5800046.0,59037472.0,1740735.0,
79.63,3081368.0,100103.0,5996479.0,59037472.0,1790188.0,
79.63,3101093.0,100479.0,6213373.0,59037472.0,1845233.0,
79.63,3123368.0,100811.0,6439143.0,59037472.0,1905090.0,
79.63,3149017.0,101184.0,6652820.0,59037472.0,1966186.0,
79.63,3175807.0,101564.0,6830691.0,59037472.0,2014662.0,
79.63,3201838.0,101881.0,6937035.0,59037472.0,2048078.0,
79.63,3223142.0,102145.0,7112972.0,59037472.0,2118606.0,
79.63,3238394.0,102499.0,7254145.0,59037472.0,2191350.0,
79.63,3258770.0,103001.0,7420809.0,59037472.0,2272671.0,
79.63,3281810.0,103432.0,7585247.0,59037472.0,2352400.0,
79.63,3306711.0,103855.0,7762264.0,59037472.0,2431340.0,
79.63,3332418.0,104241.0,7938942.0,59037472.0,2493603.0,
79.63,3356331.0,104642.0,8069777.0,59037472.0,2538831.0,
79.63,3376376.0,104942.0,8266920.0,59037472.0,2604909.0,
79.63,3400877.0,105328.0,8494548.0,59037472.0,2676505.0,
79.63,3419616.0,105879.0,8753359.0,59037472.0,2762888.0,
79.63,3440862.0,106339.0,9025615.0,59037472.0,2847461.0,
79.63,3464645.0,106799.0,9298886.0,59037472.0,2925930.0,
